id,title,description,image_link,link,product_type,brand,price,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition,visibility,default_product,variant
BRIG-TUPI-005_4537,"Tupper Individual De Fibra De Bambu, Oso","Tupper Individual De Fibra De Bambu, Oso",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-005.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-oso/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-005_4537,https://kluumstore.com.mx/carrito/?add-to-cart=4537,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
BRIG-TUPI-004_4535,"Tupper Individual De Fibra De Bambu, Unicornio","Tupper Individual De Fibra De Bambu, Unicornio",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-004.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-unicornio/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-004_4535,https://kluumstore.com.mx/carrito/?add-to-cart=4535,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
BRIG-TUPI-003_4533,"Tupper Individual De Fibra De Bambu, Niño Buceando","Tupper Individual De Fibra De Bambu, Niño Buceando",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-003.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-nino-buceando/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-003_4533,https://kluumstore.com.mx/carrito/?add-to-cart=4533,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
BRIG-TUPI-002_4531,"Tupper Individual De Fibra De Bambu, Niño Medieval","Tupper Individual De Fibra De Bambu, Niño Medieval",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-002.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-nino-medieval/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-002_4531,https://kluumstore.com.mx/carrito/?add-to-cart=4531,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
BRIG-TUPI-001_4529,"Tupper Individual De Fibra De Bambu, Niño Con Tabla De Surf","Tupper Individual De Fibra De Bambu, Niño Con Tabla De Surf",https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-001.png,https://kluumstore.com.mx/producto/tupper-individual-de-fibra-de-bambu-nino-con-tabla-de-surf/,"Tuppers","Kluum Store",129MXN,in stock,BRIG-TUPI-001_4529,https://kluumstore.com.mx/carrito/?add-to-cart=4529,"https://kluumstore.com.mx/wp-content/uploads/2019/11/BRIG-TUPI-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,129MXN,new,published,,
HEAL-GELA-003_4527,"Gel Desinfectante 29 Ml, Bosque Tropical","Gel Desinfectante 29 Ml, Bosque Tropical",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-003.png,https://kluumstore.com.mx/producto/gel-desinfectante-29-ml-bosque-tropical/,"Cuidado Personal","Kluum Store",29MXN,in stock,HEAL-GELA-003_4527,https://kluumstore.com.mx/carrito/?add-to-cart=4527,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
HEAL-GELA-002_4525,"Gel Desinfectante 29 Ml, Brisa Del Oceano","Gel Desinfectante 29 Ml, Brisa Del Oceano",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-002.png,https://kluumstore.com.mx/producto/gel-desinfectante-29-ml-brisa-del-oceano/,"Cuidado Personal","Kluum Store",29MXN,in stock,HEAL-GELA-002_4525,https://kluumstore.com.mx/carrito/?add-to-cart=4525,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
HEAL-GELA-001_4523,"Gel Desinfectante 29 Ml, Vainilla","Gel Desinfectante 29 Ml, Vainilla",https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-001.png,https://kluumstore.com.mx/producto/gel-desinfectante-29-ml-vainilla/,"Cuidado Personal","Kluum Store",29MXN,in stock,HEAL-GELA-001_4523,https://kluumstore.com.mx/carrito/?add-to-cart=4523,"https://kluumstore.com.mx/wp-content/uploads/2019/11/HEAL-GELA-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,29MXN,new,published,,
SINO-CILI-002_4521,"Garrafa De 850 Ml,","Garrafa De 850 Ml,",https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-CILI-002.png,https://kluumstore.com.mx/producto/garrafa-de-850-ml/,"Utensilios de cocina","Kluum Store",119MXN,in stock,SINO-CILI-002_4521,https://kluumstore.com.mx/carrito/?add-to-cart=4521,"https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-CILI-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,119MXN,new,published,,
SINO-CILI-001_4519,"Garrafa De 1000 Ml,","Garrafa De 1000 Ml,",https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-CILI-001.png,https://kluumstore.com.mx/producto/garrafa-de-1000-ml/,"Utensilios de cocina","Kluum Store",99MXN,in stock,SINO-CILI-001_4519,https://kluumstore.com.mx/carrito/?add-to-cart=4519,"https://kluumstore.com.mx/wp-content/uploads/2019/11/SINO-CILI-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,99MXN,new,published,,
RONG-VASE-005_4517,"Set De 3 Vasos 312 Ml, Flores Negras","Set De 3 Vasos 312 Ml, Flores Negras",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-005.png,https://kluumstore.com.mx/producto/set-de-3-vasos-312-ml-flores-negras/,"Vasos","Kluum Store",79MXN,in stock,RONG-VASE-005_4517,https://kluumstore.com.mx/carrito/?add-to-cart=4517,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79MXN,new,published,,
RONG-VASE-004_4515,"Set De 3 Vasos 312 Ml, Rayas Azules","Set De 3 Vasos 312 Ml, Rayas Azules",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-004.png,https://kluumstore.com.mx/producto/set-de-3-vasos-312-ml-rayas-azules/,"Vasos","Kluum Store",79MXN,in stock,RONG-VASE-004_4515,https://kluumstore.com.mx/carrito/?add-to-cart=4515,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79MXN,new,published,,
RONG-VASE-003_4513,"Set De 3 Vasos 227 Ml, Lunares Amarillos","Set De 3 Vasos 227 Ml, Lunares Amarillos",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-003.png,https://kluumstore.com.mx/producto/set-de-3-vasos-227-ml-lunares-amarillos/,"Vasos","Kluum Store",69MXN,in stock,RONG-VASE-003_4513,https://kluumstore.com.mx/carrito/?add-to-cart=4513,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,69MXN,new,published,,
RONG-VASE-002_4511,"Set De 6 Vasos 250 Ml, Rayas Amarillas","Set De 6 Vasos 250 Ml, Rayas Amarillas",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-002.png,https://kluumstore.com.mx/producto/set-de-6-vasos-250-ml-rayas-amarillas/,"Vasos","Kluum Store",149MXN,in stock,RONG-VASE-002_4511,https://kluumstore.com.mx/carrito/?add-to-cart=4511,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-002.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,149MXN,new,published,,
RONG-VASE-001_4509,"Set De 3 Vasos 312 Ml, Flores Amarillas","Set De 3 Vasos 312 Ml, Flores Amarillas",https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-001.png,https://kluumstore.com.mx/producto/set-de-3-vasos-312-ml-flores-amarillas/,"Vasos","Kluum Store",79MXN,in stock,RONG-VASE-001_4509,https://kluumstore.com.mx/carrito/?add-to-cart=4509,"https://kluumstore.com.mx/wp-content/uploads/2019/11/RONG-VASE-001.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,79MXN,new,published,,
EASA-ESMA-030_4507,"Esmalte De Uñas 13 Ml, Negro","Esmalte De Uñas 13 Ml, Negro",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-030.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-negro/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-030_4507,https://kluumstore.com.mx/carrito/?add-to-cart=4507,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-030.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-029_4505,"Esmalte De Uñas 13 Ml, Chocolate","Esmalte De Uñas 13 Ml, Chocolate",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-029.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-chocolate/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-029_4505,https://kluumstore.com.mx/carrito/?add-to-cart=4505,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-029.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-028_4503,"Esmalte De Uñas 13 Ml, Escarlata","Esmalte De Uñas 13 Ml, Escarlata",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-028.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-escarlata/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-028_4503,https://kluumstore.com.mx/carrito/?add-to-cart=4503,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-028.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-027_4501,"Esmalte De Uñas 13 Ml, Palo De Rosa","Esmalte De Uñas 13 Ml, Palo De Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-027.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-palo-de-rosa/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-027_4501,https://kluumstore.com.mx/carrito/?add-to-cart=4501,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-027.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-026_4499,"Esmalte De Uñas 13 Ml, Vino","Esmalte De Uñas 13 Ml, Vino",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-026.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-vino/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-026_4499,https://kluumstore.com.mx/carrito/?add-to-cart=4499,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-026.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-025_4497,"Esmalte De Uñas 13 Ml, Rojo Cafe","Esmalte De Uñas 13 Ml, Rojo Cafe",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-025.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-rojo-cafe/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-025_4497,https://kluumstore.com.mx/carrito/?add-to-cart=4497,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-025.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-024_4495,"Esmalte De Uñas 13 Ml, Ladrillo","Esmalte De Uñas 13 Ml, Ladrillo",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-024.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-ladrillo/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-024_4495,https://kluumstore.com.mx/carrito/?add-to-cart=4495,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-024.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-023_4493,"Esmalte De Uñas 13 Ml, Blush","Esmalte De Uñas 13 Ml, Blush",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-023.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-blush/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-023_4493,https://kluumstore.com.mx/carrito/?add-to-cart=4493,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-023.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-022_4491,"Esmalte De Uñas 13 Ml, Albaricoque Fresco","Esmalte De Uñas 13 Ml, Albaricoque Fresco",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-022.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-albaricoque-fresco/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-022_4491,https://kluumstore.com.mx/carrito/?add-to-cart=4491,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-022.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-021_4489,"Esmalte De Uñas 13 Ml, Dijon","Esmalte De Uñas 13 Ml, Dijon",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-021.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-dijon/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-021_4489,https://kluumstore.com.mx/carrito/?add-to-cart=4489,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-021.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-020_4487,"Esmalte De Uñas 13 Ml, Rosybrown","Esmalte De Uñas 13 Ml, Rosybrown",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-020.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-rosybrown/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-020_4487,https://kluumstore.com.mx/carrito/?add-to-cart=4487,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-020.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-019_4485,"Esmalte De Uñas 13 Ml, Rosa","Esmalte De Uñas 13 Ml, Rosa",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-019.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-rosa/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-019_4485,https://kluumstore.com.mx/carrito/?add-to-cart=4485,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-019.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-018_4483,"Esmalte De Uñas 13 Ml, Morado Ligero","Esmalte De Uñas 13 Ml, Morado Ligero",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-018.png,https://kluumstore.com.mx/producto/esmalte-de-unas-13-ml-morado-ligero/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-018_4483,https://kluumstore.com.mx/carrito/?add-to-cart=4483,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-018.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-017_4481,"Esmalte De Uñas 10 Ml, Blanco","Esmalte De Uñas 10 Ml, Blanco",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-017.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-blanco/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-017_4481,https://kluumstore.com.mx/carrito/?add-to-cart=4481,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-017.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-016_4479,"Esmalte De Uñas 10 Ml, Negro Metalico","Esmalte De Uñas 10 Ml, Negro Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-016.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-negro-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-016_4479,https://kluumstore.com.mx/carrito/?add-to-cart=4479,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-016.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-015_4477,"Esmalte De Uñas 10 Ml, Vino Cristalino","Esmalte De Uñas 10 Ml, Vino Cristalino",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-015.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-vino-cristalino/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-015_4477,https://kluumstore.com.mx/carrito/?add-to-cart=4477,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-015.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-014_4475,"Esmalte De Uñas 10 Ml, Vino Metalico","Esmalte De Uñas 10 Ml, Vino Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-014.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-vino-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-014_4475,https://kluumstore.com.mx/carrito/?add-to-cart=4475,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-014.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-013_4473,"Esmalte De Uñas 10 Ml, Rosa Brillante","Esmalte De Uñas 10 Ml, Rosa Brillante",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-013.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-rosa-brillante/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-013_4473,https://kluumstore.com.mx/carrito/?add-to-cart=4473,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-013.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-012_4471,"Esmalte De Uñas 10 Ml, Rosado Plateado Brillante","Esmalte De Uñas 10 Ml, Rosado Plateado Brillante",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-012.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-rosado-plateado-brillante/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-012_4471,https://kluumstore.com.mx/carrito/?add-to-cart=4471,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-012.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-011_4469,"Esmalte De Uñas 10 Ml, Dorado Brillante","Esmalte De Uñas 10 Ml, Dorado Brillante",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-011.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-dorado-brillante/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-011_4469,https://kluumstore.com.mx/carrito/?add-to-cart=4469,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-011.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-010_4467,"Esmalte De Uñas 10 Ml, Plateado Brillante","Esmalte De Uñas 10 Ml, Plateado Brillante",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-010.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-plateado-brillante/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-010_4467,https://kluumstore.com.mx/carrito/?add-to-cart=4467,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-010.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-009_4465,"Esmalte De Uñas 10 Ml, Plateado Metalico","Esmalte De Uñas 10 Ml, Plateado Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-009.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-plateado-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-009_4465,https://kluumstore.com.mx/carrito/?add-to-cart=4465,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-009.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-008_4463,"Esmalte De Uñas 10 Ml, Dorado Cristalino","Esmalte De Uñas 10 Ml, Dorado Cristalino",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-008.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-dorado-cristalino/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-008_4463,https://kluumstore.com.mx/carrito/?add-to-cart=4463,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-008.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-007_4461,"Esmalte De Uñas 10 Ml, Rojo Metalico","Esmalte De Uñas 10 Ml, Rojo Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-007.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-rojo-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-007_4461,https://kluumstore.com.mx/carrito/?add-to-cart=4461,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-007.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-006_4459,"Esmalte De Uñas 10 Ml, Rosa Oscuro Metalico","Esmalte De Uñas 10 Ml, Rosa Oscuro Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-006.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-rosa-oscuro-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-006_4459,https://kluumstore.com.mx/carrito/?add-to-cart=4459,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-006.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-005_4457,"Esmalte De Uñas 10 Ml, Bisque Metalico","Esmalte De Uñas 10 Ml, Bisque Metalico",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-005.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-bisque-metalico/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-005_4457,https://kluumstore.com.mx/carrito/?add-to-cart=4457,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-005.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-004_4455,"Esmalte De Uñas 10 Ml, Violeta Cristalina","Esmalte De Uñas 10 Ml, Violeta Cristalina",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-004.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-violeta-cristalina/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-004_4455,https://kluumstore.com.mx/carrito/?add-to-cart=4455,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-004.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
EASA-ESMA-003_4453,"Esmalte De Uñas 10 Ml, Orquidea Cristalina","Esmalte De Uñas 10 Ml, Orquidea Cristalina",https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-003.png,https://kluumstore.com.mx/producto/esmalte-de-unas-10-ml-orquidea-cristalina/,"Esmaltes","Kluum Store",39MXN,in stock,EASA-ESMA-003_4453,https://kluumstore.com.mx/carrito/?add-to-cart=4453,"https://kluumstore.com.mx/wp-content/uploads/2019/11/EASA-ESMA-003.png",1970-01-29T00:00+00:00/1970-01-30T23:59+00:00,39MXN,new,published,,
